Category,Product,Warehouse,Zip,Date,Time,Order Demand,Value
BI Stack,BI Visualiser,Berkeley,94701,24/10/2018,22:00:00,1000,128.54
Worksuite 1000,QNote,Berkeley,94701,11/06/2018,23:30:00,1000,575.24
Worksuite 1000,MindVis,Berkeley,94701,12/06/2018,21:32:00,1000,437.66
Worksuite 1000,MindVis,Berkeley,94701,08/10/2018,22:48:00,1000,437.66
Worksuite 1000,MindVis,Berkeley,94701,01/08/2018,22:45:00,1000,437.66
Worksuite 1000,VideoRight,Berkeley,94701,28/08/2018,22:00:00,1000,601.56
Worksuite 1000,VideoRight,Berkeley,94701,06/09/2018,23:23:00,1000,601.56
Worksuite 1000,PlanAhead,Berkeley,94701,12/06/2018,21:32:00,1000,407.99
Worksuite 1000,QNote,Berkeley,94701,19/07/2018,22:00:00,1000,575.24
BI Stack,BI Visualiser,Berkeley,94701,14/08/2018,23:10:00,1000,128.54
Worksuite 1000,QNote,Berkeley,94701,28/06/2018,22:00:00,1000,575.24
Worksuite 1000,PublishIt,Berkeley,94701,29/06/2018,23:00:00,1000,621.87
Worksuite 1000,VideoRight,Berkeley,94701,08/06/2018,23:00:00,1000,601.56
BI Stack,BIApps,Berkeley,94701,09/08/2018,23:00:00,1000,401.99
Worksuite 1000,Wordwrite,Berkeley,94701,15/08/2018,22:23:00,1000,467.22
Worksuite 1000,Spreadcel,Berkeley,94701,19/06/2018,23:30:00,1000,157.28
Worksuite 1000,Streamer,Berkeley,94701,30/08/2018,22:20:00,1000,256.554
TBOX,TBOX S3,Berkeley,94701,29/08/2018,22:20:00,1000,185.25
TBOX,TBOX S3,Berkeley,94701,25/07/2018,22:00:00,1000,185.25
Worksuite 1000,PlanAhead,Berkeley,94701,15/06/2018,23:35:00,1000,407.99
Worksuite 1000,Slackala,Berkeley,94701,14/09/2018,23:50:00,1000,591.88
Worksuite 1000,Tribes,Berkeley,94701,14/09/2018,23:50:00,1000,147.33
Worksuite 1000,Sociplace,Berkeley,94701,06/09/2018,23:23:00,1000,255
Worksuite 1000,MindVis,Berkeley,94701,10/08/2018,21:30:00,1000,437.66
Worksuite 1000,Sociplace,Berkeley,94701,05/10/2018,23:45:00,1000,255
Worksuite 1000,Wordwrite,Berkeley,94701,25/06/2018,22:45:00,1000,467.22
BI Stack,BIApps,Berkeley,94701,03/10/2018,22:00:00,1000,401.99
Worksuite 1000,SlidePoint,Berkeley,94701,07/06/2018,21:30:00,1000,364.39
Worksuite 1000,PublishIt,Berkeley,94701,26/06/2018,22:45:00,1000,621.87
Worksuite 1000,Spreadcel,Berkeley,94701,19/06/2018,23:30:00,1000,157.28
Worksuite 1000,Streamer,Berkeley,94701,14/06/2018,21:30:00,1000,256.554
Worksuite 1000,Wordwrite,Berkeley,94701,23/08/2018,22:00:00,1000,467.22
TBOX,TBOX S3,Berkeley,94701,31/07/2018,21:42:00,1000,185.25
Worksuite 1000,QNote,Berkeley,94701,12/06/2018,21:32:00,1000,575.24
Worksuite 1000,SlidePoint,Berkeley,94701,17/07/2018,22:08:00,1000,364.39
TBOX,TBOX S3,Berkeley,94701,20/08/2018,23:30:00,1000,185.25
Worksuite 1000,Wordwrite,Berkeley,94701,02/08/2018,22:00:00,1000,467.22
Worksuite 1000,QDrive,Berkeley,94701,13/08/2018,22:30:00,1000,283.01
Worksuite 1000,Interchange,Berkeley,94701,12/06/2018,21:32:00,1000,148.23
Worksuite 1000,Slackala,Berkeley,94701,13/08/2018,22:30:00,1000,591.88
Worksuite 1000,QNote,Berkeley,94701,17/10/2018,23:00:00,1000,575.24
TBOX,TBOX S3,Berkeley,94701,26/07/2018,23:30:00,1000,185.25
Worksuite 1000,Interchange,Berkeley,94701,31/08/2018,21:50:00,1000,148.23
Worksuite 1000,FillForm,Berkeley,94701,06/09/2018,23:23:00,1000,344.24
Worksuite 1000,EmailOut,Berkeley,94701,14/06/2018,21:30:00,1000,91.09
TBOX,TBOX S3,Berkeley,94701,07/08/2018,22:54:00,1000,185.25
BI Stack,BiFlow,Berkeley,94701,10/10/2018,21:45:00,1000,160
BI Stack,BIApps,Berkeley,94701,19/06/2018,23:30:00,1000,401.99
BI Stack,BiFlow,Berkeley,94701,11/06/2018,23:30:00,1000,160
Worksuite 1000,EmailOut,Berkeley,94701,05/07/2018,22:50:00,1000,91.09
Worksuite 1000,PublishIt,Berkeley,94701,26/07/2018,23:30:00,1000,621.87
Worksuite 1000,VideoRight,Berkeley,94701,28/09/2018,23:30:00,1000,601.56
Worksuite 1000,QDrive,Berkeley,94701,04/09/2018,22:30:00,1000,283.01
TBOX,TBOX S3,Berkeley,94701,14/09/2018,23:50:00,1000,185.25
TBOX,TBOX,Berkeley,94701,19/06/2018,23:30:00,1000,504.01
Worksuite 1000,Sociplace,Berkeley,94701,19/06/2018,23:30:00,1000,255
Worksuite 1000,Interchange,Berkeley,94701,28/09/2018,23:30:00,1000,148.23
Worksuite 1000,Whathype,Berkeley,94701,17/10/2018,23:00:00,1000,396.33
Worksuite 1000,VideoRight,Berkeley,94701,28/08/2018,22:00:00,1000,601.56
Worksuite 1000,EmailOut,Berkeley,94701,10/07/2018,22:25:00,1000,91.09
Worksuite 1000,SlidePoint,Berkeley,94701,24/08/2018,22:10:00,1000,364.39
Worksuite 1000,Tribes,Berkeley,94701,26/07/2018,23:30:00,1000,147.33
Worksuite 1000,SlidePoint,Berkeley,94701,08/06/2018,23:00:00,1000,364.39
Worksuite 1000,VideoRight,Berkeley,94701,08/10/2018,22:48:00,1000,601.56
Worksuite 1000,EmailOut,Berkeley,94701,09/10/2018,22:00:00,1000,91.09
Worksuite 1000,Spreadcel,Berkeley,94701,31/07/2018,21:42:00,1000,157.28
Worksuite 1000,SlidePoint,Berkeley,94701,02/07/2018,23:20:00,1000,364.39
Worksuite 1000,QNote,Berkeley,94701,26/07/2018,23:30:00,1000,575.24
Worksuite 1000,QDrive,Berkeley,94701,10/09/2018,22:36:00,1000,283.01
Worksuite 1000,Spreadcel,Berkeley,94701,25/06/2018,22:45:00,1000,157.28
Worksuite 1000,Wordwrite,Berkeley,94701,11/06/2018,23:30:00,1000,467.22
BI Stack,BiFlow,Berkeley,94701,02/08/2018,22:00:00,1000,160
TBOX,TBOX,Berkeley,94701,14/06/2018,21:30:00,1000,504.01
Worksuite 1000,PlanAhead,Berkeley,94701,06/06/2018,22:02:00,1000,407.99
Worksuite 1000,DoneIt,Berkeley,94701,16/10/2018,22:00:00,1000,63.26
BI Stack,BI Visualiser,Berkeley,94701,14/06/2018,21:30:00,1000,128.54
BI Stack,BiFlow,Berkeley,94701,20/08/2018,23:30:00,1000,160
Worksuite 1000,Wordwrite,Berkeley,94701,30/07/2018,23:23:00,1000,467.22
Worksuite 1000,Spreadcel,Berkeley,94701,25/10/2018,22:00:00,1000,157.28
Worksuite 1000,SlidePoint,Berkeley,94701,24/08/2018,22:10:00,1000,364.39
Worksuite 1000,FillForm,Berkeley,94701,09/08/2018,23:00:00,1000,344.24
Worksuite 1000,PublishIt,Berkeley,94701,17/08/2018,23:03:00,1000,621.87
Worksuite 1000,EmailOut,Berkeley,94701,01/08/2018,22:45:00,1000,91.09
Worksuite 1000,EmailOut,Berkeley,94701,06/09/2018,23:23:00,1000,91.09
Worksuite 1000,StorSQL,Berkeley,94701,06/09/2018,23:23:00,1000,413.3
Worksuite 1000,EmailOut,Berkeley,94701,11/07/2018,21:24:00,1000,91.09
TBOX,TBOX S3,Berkeley,94701,20/08/2018,23:30:00,1000,185.25
BI Stack,BiFlow,Berkeley,94701,08/10/2018,22:48:00,1000,160
Worksuite 1000,Slackala,Berkeley,94701,13/09/2018,21:20:00,1000,591.88
Worksuite 1000,PublishIt,Berkeley,94701,12/06/2018,21:32:00,1000,621.87
Worksuite 1000,EmailOut,Berkeley,94701,09/07/2018,21:20:00,1000,91.09
TBOX,TBOX S3,Berkeley,94701,30/07/2018,23:23:00,1000,185.25
Worksuite 1000,QDrive,Berkeley,94701,17/07/2018,22:08:00,1000,283.01
Worksuite 1000,Streamer,Berkeley,94701,08/10/2018,22:48:00,1000,256.554
Worksuite 1000,PublishIt,Berkeley,94701,30/08/2018,22:20:00,1000,621.87
Worksuite 1000,Spreadcel,Berkeley,94701,01/08/2018,22:45:00,1000,157.28
Worksuite 1000,MindVis,Berkeley,94701,11/07/2018,21:24:00,1000,437.66
Worksuite 1000,PublishIt,Berkeley,94701,28/09/2018,23:30:00,1000,621.87
Worksuite 1000,PublishIt,Berkeley,94701,13/07/2018,22:19:00,1000,621.87
Worksuite 1000,PlanAhead,Berkeley,94701,17/10/2018,23:00:00,1000,407.99
Worksuite 1000,PlanAhead,Berkeley,94701,20/08/2018,23:30:00,1000,407.99
Worksuite 1000,Spreadcel,Berkeley,94701,30/08/2018,22:20:00,1000,157.28
BI Stack,BiFlow,Berkeley,94701,21/08/2018,22:00:00,1000,160
Worksuite 1000,PublishIt,Berkeley,94701,09/08/2018,23:00:00,1000,621.87
TBOX,TBOX S3,Berkeley,94701,26/07/2018,23:30:00,1000,185.25
Worksuite 1000,VideoRight,Berkeley,94701,17/08/2018,23:03:00,1000,601.56
Worksuite 1000,Slackala,Berkeley,94701,15/10/2018,23:00:00,1000,591.88
Worksuite 1000,PlanAhead,Berkeley,94701,11/06/2018,23:30:00,1000,407.99
Worksuite 1000,Wordwrite,Berkeley,94701,01/10/2018,22:50:00,1000,467.22
Worksuite 1000,Streamer,Berkeley,94701,19/06/2018,23:30:00,1000,256.554
Worksuite 1000,MindVis,Berkeley,94701,19/06/2018,23:30:00,1000,437.66
Worksuite 1000,VideoRight,Berkeley,94701,14/09/2018,23:50:00,1000,601.56
Worksuite 1000,DoneIt,Berkeley,94701,16/10/2018,22:00:00,1000,63.26
Worksuite 1000,QDrive,Berkeley,94701,08/06/2018,23:00:00,1000,283.01
Worksuite 1000,PlanAhead,Berkeley,94701,06/09/2018,23:23:00,1000,407.99
Worksuite 1000,VideoRight,Berkeley,94701,27/08/2018,23:56:00,1000,601.56
Worksuite 1000,PlanAhead,Berkeley,94701,28/09/2018,23:30:00,1000,407.99
Worksuite 1000,MindVis,Berkeley,94701,26/07/2018,23:30:00,1000,437.66
Worksuite 1000,SlidePoint,Berkeley,94701,07/09/2018,21:15:00,1000,364.39
Worksuite 1000,SlidePoint,Berkeley,94701,05/10/2018,23:45:00,1000,364.39
BI Stack,BIApps,Berkeley,94701,25/07/2018,22:00:00,1000,401.99
Worksuite 1000,SlidePoint,Berkeley,94701,07/08/2018,22:54:00,1000,364.39
Worksuite 1000,Interchange,Berkeley,94701,23/08/2018,22:00:00,1000,148.23
Worksuite 1000,VideoRight,Berkeley,94701,08/10/2018,22:48:00,1000,601.56
Worksuite 1000,SlidePoint,Berkeley,94701,03/10/2018,22:00:00,1000,364.39
Worksuite 1000,Interchange,Berkeley,94701,03/09/2018,22:00:00,1000,148.23
Worksuite 1000,PlanAhead,Berkeley,94701,26/07/2018,23:30:00,1000,407.99
TBOX,TBOX S3,Berkeley,94701,08/10/2018,22:48:00,1000,185.25
Worksuite 1000,PublishIt,Berkeley,94701,14/08/2018,23:10:00,1000,621.87
TBOX,TBOX S3,Berkeley,94701,20/07/2018,22:28:00,1000,185.25
Worksuite 1000,Tribes,Berkeley,94701,03/09/2018,22:00:00,1000,147.33
Worksuite 1000,PlanAhead,Berkeley,94701,14/06/2018,21:30:00,1000,407.99
BI Stack,BiFlow,Berkeley,94701,03/09/2018,22:00:00,1000,160
Worksuite 1000,FillForm,Berkeley,94701,03/07/2018,22:10:00,1000,344.24
Worksuite 1000,PublishIt,Berkeley,94701,17/10/2018,23:00:00,1000,621.87
Worksuite 1000,PublishIt,Berkeley,94701,19/09/2018,23:00:00,1000,621.87
Worksuite 1000,VideoRight,Berkeley,94701,28/09/2018,23:30:00,1000,601.56
Worksuite 1000,PlanAhead,Berkeley,94701,01/08/2018,22:45:00,1000,407.99
TBOX,TBOX S3,Berkeley,94701,30/07/2018,23:23:00,1000,185.25
Worksuite 1000,FillForm,Berkeley,94701,20/07/2018,22:28:00,1000,344.24
Worksuite 1000,Spreadcel,Berkeley,94701,07/08/2018,22:54:00,1000,157.28
BI Stack,BiFlow,Berkeley,94701,02/08/2018,22:00:00,1000,160
TBOX,TBOX S3,Berkeley,94701,03/08/2018,22:32:00,1000,185.25
Worksuite 1000,SlidePoint,Berkeley,94701,17/10/2018,23:00:00,1000,364.39
Worksuite 1000,Tribes,Berkeley,94701,27/06/2018,23:00:00,1000,147.33
Worksuite 1000,Interchange,Berkeley,94701,11/06/2018,23:30:00,1000,148.23
BI Stack,BiFlow,Berkeley,94701,19/06/2018,23:30:00,1000,160
Worksuite 1000,Spreadcel,Berkeley,94701,11/06/2018,23:30:00,1000,157.28
Worksuite 1000,MindVis,Berkeley,94701,06/07/2018,23:05:00,1000,437.66
TBOX,TBOX,Berkeley,94701,20/08/2018,23:30:00,1000,504.01
Worksuite 1000,Interchange,Berkeley,94701,18/09/2018,23:00:00,1000,148.23
Worksuite 1000,PlanAhead,Berkeley,94701,10/07/2018,22:25:00,1000,407.99
Worksuite 1000,VideoRight,Berkeley,94701,11/06/2018,23:30:00,1000,601.56
Worksuite 1000,VideoRight,Berkeley,94701,17/10/2018,23:00:00,1000,601.56
Worksuite 1000,Interchange,Berkeley,94701,08/08/2018,22:00:00,1000,148.23
TBOX,TBOX S3,Berkeley,94701,26/07/2018,23:30:00,1000,185.25
TBOX,TBOX S3,Berkeley,94701,08/06/2018,23:00:00,1000,185.25
Worksuite 1000,EmailOut,Berkeley,94701,14/06/2018,21:30:00,1000,91.09
TBOX,TBOX S3,Berkeley,94701,11/06/2018,23:30:00,1000,185.25
Worksuite 1000,Interchange,Berkeley,94701,28/09/2018,23:30:00,1000,148.23
Worksuite 1000,VideoRight,Berkeley,94701,11/06/2018,23:30:00,1000,601.56
Worksuite 1000,Tribes,Berkeley,94701,09/08/2018,23:00:00,1000,147.33
Worksuite 1000,Tribes,Berkeley,94701,26/10/2018,22:40:00,1000,147.33
Worksuite 1000,Streamer,Berkeley,94701,02/08/2018,22:00:00,1000,256.554
Worksuite 1000,DoneIt,Berkeley,94701,17/08/2018,23:03:00,1000,63.26
Worksuite 1000,Wordwrite,Berkeley,94701,11/06/2018,23:30:00,1000,467.22
Worksuite 1000,Streamer,Berkeley,94701,19/10/2018,23:00:00,1000,256.554
Worksuite 1000,Spreadcel,Berkeley,94701,08/10/2018,22:48:00,1000,157.28
Worksuite 1000,QNote,Berkeley,94701,17/10/2018,23:00:00,1000,575.24
TBOX,TBOX S3,Berkeley,94701,03/10/2018,22:00:00,1000,185.25
Worksuite 1000,FillForm,Berkeley,94701,18/10/2018,22:35:00,1000,344.24
Worksuite 1000,PublishIt,Berkeley,94701,21/08/2018,22:00:00,1000,621.87
Worksuite 1000,Slackala,Berkeley,94701,31/08/2018,21:50:00,1000,591.88
TBOX,TBOX,Berkeley,94701,19/10/2018,23:00:00,1000,504.01
BI Stack,BiFlow,Berkeley,94701,29/06/2018,23:00:00,1000,160
Worksuite 1000,Slackala,Berkeley,94701,19/06/2018,23:30:00,1000,591.88
Worksuite 1000,Interchange,Berkeley,94701,08/10/2018,22:48:00,1000,148.23
Worksuite 1000,FillForm,Berkeley,94701,19/06/2018,23:30:00,1000,344.24
Worksuite 1000,MindVis,Berkeley,94701,16/10/2018,22:00:00,1000,437.66
Worksuite 1000,QDrive,Berkeley,94701,25/07/2018,22:00:00,1000,283.01
Worksuite 1000,Whathype,Berkeley,94701,29/10/2018,21:40:00,1000,396.33
TBOX,TBOX S3,Berkeley,94701,20/08/2018,23:30:00,1000,185.25
Worksuite 1000,QNote,Berkeley,94701,18/09/2018,23:00:00,1000,575.24
Worksuite 1000,Slackala,Berkeley,94701,14/08/2018,23:10:00,1000,591.88
BI Stack,BiFlow,Berkeley,94701,12/10/2018,21:54:00,1000,160
Worksuite 1000,QNote,Berkeley,94701,30/07/2018,23:23:00,1000,575.24
BI Stack,BiFlow,Berkeley,94701,19/09/2018,23:00:00,1000,160
Worksuite 1000,ShareIt,Berkeley,94701,20/08/2018,23:30:00,1000,197.11
Worksuite 1000,Sociplace,Berkeley,94701,26/07/2018,23:30:00,1000,255
Worksuite 1000,QDrive,Berkeley,94701,24/08/2018,22:10:00,1000,283.01
Worksuite 1000,SlidePoint,Berkeley,94701,12/06/2018,21:32:00,1000,364.39
Worksuite 1000,SlidePoint,Berkeley,94701,02/08/2018,22:00:00,1000,364.39
Worksuite 1000,Tribes,Berkeley,94701,27/06/2018,23:00:00,1000,147.33
Worksuite 1000,PlanAhead,Berkeley,94701,26/07/2018,23:30:00,1000,407.99
Worksuite 1000,PlanAhead,Berkeley,94701,24/10/2018,22:00:00,1000,407.99
Worksuite 1000,Tribes,Berkeley,94701,08/06/2018,23:00:00,1000,147.33
Worksuite 1000,VideoRight,Berkeley,94701,01/08/2018,22:45:00,1000,601.56
BI Stack,BIApps,Berkeley,94701,30/07/2018,23:23:00,1000,401.99
Worksuite 1000,PlanAhead,Berkeley,94701,19/09/2018,23:00:00,1000,407.99
Worksuite 1000,Tribes,Berkeley,94701,17/10/2018,23:00:00,1000,147.33
TBOX,TBOX S3,Berkeley,94701,31/08/2018,21:50:00,1000,185.25
Worksuite 1000,EmailOut,Berkeley,94701,26/06/2018,22:45:00,1000,91.09
Worksuite 1000,QNote,Berkeley,94701,18/07/2018,23:55:00,1000,575.24
Worksuite 1000,FillForm,Berkeley,94701,14/06/2018,21:30:00,1000,344.24
Worksuite 1000,QDrive,Berkeley,94701,24/08/2018,22:10:00,1000,283.01
Worksuite 1000,PlanAhead,Berkeley,94701,03/10/2018,22:00:00,1000,407.99
Worksuite 1000,Whathype,Berkeley,94701,14/09/2018,23:50:00,1000,396.33
TBOX,TBOX S3,Berkeley,94701,18/10/2018,22:35:00,1000,185.25
Worksuite 1000,Streamer,Berkeley,94701,11/06/2018,23:30:00,1000,256.554
Worksuite 1000,Streamer,Berkeley,94701,01/08/2018,22:45:00,1000,256.554
Worksuite 1000,VideoRight,Berkeley,94701,15/10/2018,23:00:00,1000,601.56
TBOX,TBOX S3,Berkeley,94701,11/06/2018,23:30:00,1000,185.25
BI Stack,BI Visualiser,Berkeley,94701,11/06/2018,23:30:00,1000,128.54
Worksuite 1000,QDrive,Berkeley,94701,05/10/2018,23:45:00,1000,283.01
TBOX,TBOX S3,Berkeley,94701,19/06/2018,23:30:00,1000,185.25
Worksuite 1000,SlidePoint,Berkeley,94701,19/09/2018,23:00:00,1000,364.39
Worksuite 1000,QNote,Berkeley,94701,26/06/2018,22:45:00,1000,575.24
Worksuite 1000,VideoRight,Berkeley,94701,01/08/2018,22:45:00,1000,601.56
Worksuite 1000,Slackala,Berkeley,94701,07/08/2018,22:54:00,1000,591.88
Worksuite 1000,PlanAhead,Berkeley,94701,11/06/2018,23:30:00,1000,407.99
TBOX,TBOX S3,Berkeley,94701,13/08/2018,22:30:00,1000,185.25
Worksuite 1000,DoneIt,Berkeley,94701,06/06/2018,22:02:00,1000,63.26
Worksuite 1000,EmailOut,Berkeley,94701,21/09/2018,22:40:00,1000,91.09
Worksuite 1000,EmailOut,Berkeley,94701,30/07/2018,23:23:00,1000,91.09
Worksuite 1000,PlanAhead,Berkeley,94701,19/06/2018,23:30:00,1000,407.99
Worksuite 1000,Wordwrite,Berkeley,94701,24/09/2018,22:56:00,1000,467.22
Worksuite 1000,Whathype,Berkeley,94701,02/08/2018,22:00:00,1000,396.33
TBOX,TBOX S3,Berkeley,94701,14/08/2018,23:10:00,1000,185.25
TBOX,TBOX,Berkeley,94701,15/08/2018,22:23:00,1000,504.01
Worksuite 1000,Wordwrite,Berkeley,94701,11/07/2018,21:24:00,1000,467.22
Worksuite 1000,SlidePoint,Berkeley,94701,15/08/2018,22:23:00,1000,364.39
Worksuite 1000,Whathype,Berkeley,94701,13/07/2018,22:19:00,1000,396.33
Worksuite 1000,Tribes,Berkeley,94701,31/07/2018,21:42:00,1000,147.33
TBOX,TBOX,Berkeley,94701,18/07/2018,23:55:00,1000,504.01
Worksuite 1000,MindVis,Berkeley,94701,08/10/2018,22:48:00,1000,437.66
TBOX,TBOX S3,Berkeley,94701,19/09/2018,23:00:00,1000,185.25
BI Stack,BiFlow,Berkeley,94701,01/08/2018,22:45:00,1000,160
Worksuite 1000,QNote,Berkeley,94701,13/09/2018,21:20:00,1000,575.24
Worksuite 1000,PublishIt,Berkeley,94701,14/09/2018,23:50:00,1000,621.87
Worksuite 1000,MindVis,Berkeley,94701,14/08/2018,23:10:00,1000,437.66
BI Stack,BI Visualiser,Berkeley,94701,01/08/2018,22:45:00,1000,128.54
Worksuite 1000,Whathype,Berkeley,94701,11/07/2018,21:24:00,1000,396.33
Worksuite 1000,QDrive,Berkeley,94701,05/10/2018,23:45:00,1000,283.01
TBOX,TBOX,Berkeley,94701,19/06/2018,23:30:00,1000,504.01
Worksuite 1000,EmailOut,Berkeley,94701,15/08/2018,22:23:00,1000,91.09
Worksuite 1000,QDrive,Berkeley,94701,25/07/2018,22:00:00,1000,283.01
Worksuite 1000,PublishIt,Berkeley,94701,19/06/2018,23:30:00,1000,621.87
Worksuite 1000,Tribes,Berkeley,94701,11/06/2018,23:30:00,1000,147.33
TBOX,TBOX S3,Berkeley,94701,06/07/2018,23:05:00,1000,185.25
Worksuite 1000,QNote,Berkeley,94701,21/09/2018,22:40:00,1000,575.24
Worksuite 1000,PublishIt,Berkeley,94701,01/10/2018,22:50:00,1000,621.87
Worksuite 1000,Whathype,Berkeley,94701,15/08/2018,22:23:00,1000,396.33
Worksuite 1000,QDrive,Berkeley,94701,25/06/2018,22:45:00,1000,283.01
Worksuite 1000,QDrive,Berkeley,94701,18/07/2018,23:55:00,1000,283.01
Worksuite 1000,Tribes,Berkeley,94701,03/10/2018,22:00:00,1000,147.33
Worksuite 1000,EmailOut,Berkeley,94701,07/06/2018,21:30:00,1000,91.09
Worksuite 1000,FillForm,Berkeley,94701,11/09/2018,21:15:00,1000,344.24
Worksuite 1000,Wordwrite,Berkeley,94701,18/09/2018,23:00:00,1000,467.22
Worksuite 1000,MindVis,Berkeley,94701,07/08/2018,22:54:00,1000,437.66
BI Stack,BIApps,Berkeley,94701,28/09/2018,23:30:00,1000,401.99
Worksuite 1000,Wordwrite,Berkeley,94701,24/07/2018,21:11:00,1000,467.22
Worksuite 1000,VideoRight,Berkeley,94701,20/09/2018,21:08:00,1000,601.56
Worksuite 1000,VideoRight,Berkeley,94701,19/09/2018,23:00:00,1000,601.56
Worksuite 1000,Wordwrite,Berkeley,94701,28/09/2018,23:30:00,1000,467.22
Worksuite 1000,PublishIt,Berkeley,94701,26/07/2018,23:30:00,1000,621.87
TBOX,TBOX S3,Berkeley,94701,20/08/2018,23:30:00,1000,185.25
Worksuite 1000,MindVis,Berkeley,94701,18/09/2018,23:00:00,1000,437.66
Worksuite 1000,Whathype,Berkeley,94701,30/08/2018,22:20:00,1000,396.33
TBOX,TBOX S3,Berkeley,94701,12/06/2018,21:32:00,1000,185.25
BI Stack,BI Visualiser,Berkeley,94701,10/09/2018,22:36:00,1000,128.54
Worksuite 1000,QNote,Berkeley,94701,23/08/2018,22:00:00,1000,575.24
Worksuite 1000,Wordwrite,Berkeley,94701,30/07/2018,23:23:00,1000,467.22
Worksuite 1000,FillForm,Berkeley,94701,18/09/2018,23:00:00,1000,344.24
Worksuite 1000,VideoRight,Berkeley,94701,23/07/2018,22:02:00,1000,601.56
Worksuite 1000,PlanAhead,Berkeley,94701,18/10/2018,22:35:00,1000,407.99
BI Stack,BI Visualiser,Berkeley,94701,29/10/2018,21:40:00,1000,128.54
Worksuite 1000,VideoRight,Berkeley,94701,23/08/2018,22:00:00,1000,601.56
Worksuite 1000,EmailOut,Berkeley,94701,05/07/2018,22:50:00,1000,91.09
TBOX,TBOX S3,Berkeley,94701,22/08/2018,21:08:00,1000,185.25
Worksuite 1000,MindVis,Berkeley,94701,28/09/2018,23:30:00,1000,437.66
Worksuite 1000,FillForm,Berkeley,94701,18/10/2018,22:35:00,1000,344.24
Worksuite 1000,QNote,Berkeley,94701,15/10/2018,23:00:00,1000,575.24
BI Stack,BiFlow,Berkeley,94701,16/07/2018,22:30:00,1000,160
Worksuite 1000,VideoRight,Berkeley,94701,03/10/2018,22:00:00,1000,601.56
TBOX,TBOX,Berkeley,94701,14/06/2018,21:30:00,1000,504.01
TBOX,TBOX S3,Berkeley,94701,29/06/2018,23:00:00,1000,185.25
Worksuite 1000,EmailOut,Berkeley,94701,26/07/2018,23:30:00,1000,91.09
Worksuite 1000,MindVis,Berkeley,94701,24/08/2018,22:10:00,1000,437.66
Worksuite 1000,SlidePoint,Berkeley,94701,19/10/2018,23:00:00,1000,364.39
Worksuite 1000,PublishIt,Berkeley,94701,04/09/2018,22:30:00,1000,621.87
Worksuite 1000,VideoRight,Berkeley,94701,17/10/2018,23:00:00,1000,601.56
Worksuite 1000,Slackala,Berkeley,94701,12/06/2018,21:32:00,1000,591.88
Worksuite 1000,Tribes,Berkeley,94701,28/06/2018,22:00:00,1000,147.33
Worksuite 1000,QNote,Berkeley,94701,20/08/2018,23:30:00,1000,575.24
Worksuite 1000,QNote,Berkeley,94701,02/07/2018,23:20:00,1000,575.24
Worksuite 1000,QDrive,Berkeley,94701,28/09/2018,23:30:00,1000,283.01
TBOX,TBOX,Berkeley,94701,12/10/2018,21:54:00,1000,504.01
Worksuite 1000,Sociplace,Berkeley,94701,06/08/2018,22:00:00,1000,255
Worksuite 1000,EmailOut,Berkeley,94701,26/10/2018,22:40:00,1000,91.09
BI Stack,BI Visualiser,Berkeley,94701,28/08/2018,22:00:00,1000,128.54
Worksuite 1000,QDrive,Berkeley,94701,16/07/2018,22:30:00,1000,283.01
Worksuite 1000,QDrive,Berkeley,94701,19/09/2018,23:00:00,1000,283.01
Worksuite 1000,EmailOut,Berkeley,94701,03/10/2018,22:00:00,1000,91.09
BI Stack,BI Visualiser,Berkeley,94701,18/09/2018,23:00:00,1000,128.54
Worksuite 1000,VideoRight,Berkeley,94701,18/07/2018,23:55:00,1000,601.56
Worksuite 1000,Wordwrite,Berkeley,94701,30/07/2018,23:23:00,1000,467.22
BI Stack,BiFlow,Berkeley,94701,10/09/2018,22:36:00,1000,160
Worksuite 1000,QNote,Berkeley,94701,30/07/2018,23:23:00,1000,575.24
Worksuite 1000,PublishIt,Berkeley,94701,09/08/2018,23:00:00,1000,621.87
Worksuite 1000,Wordwrite,Berkeley,94701,01/08/2018,22:45:00,1000,467.22
Worksuite 1000,Wordwrite,Berkeley,94701,11/09/2018,21:15:00,1000,467.22
Worksuite 1000,Whathype,Berkeley,94701,27/07/2018,21:51:00,1000,396.33
Worksuite 1000,PlanAhead,Berkeley,94701,30/07/2018,23:23:00,1000,407.99
Worksuite 1000,StorSQL,Berkeley,94701,29/06/2018,23:00:00,1000,413.3
Worksuite 1000,PlanAhead,Berkeley,94701,24/07/2018,21:11:00,1000,407.99
Worksuite 1000,Spreadcel,Berkeley,94701,25/06/2018,22:45:00,1000,157.28
Worksuite 1000,PublishIt,Berkeley,94701,30/07/2018,23:23:00,1000,621.87
Worksuite 1000,Wordwrite,Berkeley,94701,02/08/2018,22:00:00,1000,467.22
Worksuite 1000,SlidePoint,Berkeley,94701,11/06/2018,23:30:00,1000,364.39
BI Stack,BI Visualiser,Berkeley,94701,25/06/2018,22:45:00,1000,128.54
